,business_id,attributes.RestaurantsPriceRange2,stars,review_count
10606,b'gHngt6zpP683GKe1i23LUg',3.0,3.5,328
10607,b'OON-4BXdjJHdk16zhdN4PQ',1.0,4.0,55
10608,b'kD1u5HwZpWOH2bAU_W0ARQ',1.0,3.0,20
10609,b'yFhUWJ73ax8Tr2BawHvLxg',2.0,2.5,6
10610,b'NPnu0gwY8x_j9FN4XDLcoA',1.0,2.0,5
10611,b'Gml97gSULiA6HFjie01d3Q',2.0,4.0,239
10612,b'GkYPYQC_H_gKWsalG7dk8A',2.0,2.5,16
10613,b'0ORDYMDX027EhfsoFOkNcQ',1.0,4.0,41
10614,b'KbBMhk_G57WQ2M_9srNbCQ',3.0,3.0,41
10615,b'Epwt4GmZtz1_roAjzqsJmw',1.0,3.0,12
10616,b'982dasWTyuKUPbGTifUlEA',1.0,3.5,34
10617,b'V8qX2nhSmuf-CR_cQPqeNA',1.0,4.0,11
10618,b'qXKGW5hvNMRVb3J0Z3cSRw',1.0,4.0,27
10619,b'6guhjMLxtHUOT19T0EQWUg',3.0,3.5,6
10620,b'efHwVhfZchAz5-jpUdh7ZQ',1.0,4.0,4
10621,b'_7EsArRtaywrPasvA8ryfg',1.0,4.0,32
10622,b'UXXAzmuz2olKSpte9eF4Vw',2.0,4.0,39
10623,b'RsR1uGQvLuS1x-4Zv3k82A',,2.5,3
10624,b'ORloM7z9R9eh-G-an5DQLA',1.0,2.5,12
10625,b'l3joBBpkq0ib11dKUpKMAw',2.0,4.5,460
10626,b'IKCxhUxfDPOQw9GjT3akHA',1.0,4.0,26
10627,b'dEmNOTm8Rmm9JYZdGX_Lhw',3.0,4.0,40
10628,b'GE3vQUhDcNc0p-wlekoo2w',,4.0,4
10629,b'06LmLcjFUb6b1HmhNllJZg',2.0,4.5,89
10630,b'6MKdilxYLP3W02wnu3UFmQ',1.0,2.5,31
10631,b'gcMVGb1pw0lTkgjTZ9CKsQ',,2.5,16
10632,b'ImkAc07Pppz0D3KC4iBTng',2.0,4.5,132
10633,b'vX_U2YZV_jCK6Nj3352A4Q',1.0,3.0,4
10634,b'u1tFKPQWr60q_HIUDlHIcg',1.0,4.0,14
10635,b'jyAhu2jqSMBoeJi-KQ5lZw',1.0,3.0,6
10636,b'EKQiKd7EMZjsa4JokFaeAg',1.0,4.0,14
10637,b'fvwNREtzrWiqUppypcCr9g',1.0,3.0,9
10638,b'T-OuUSSzWgrMCv9TUX3epg',1.0,3.0,4
10639,b'khKH3drFrWAGPhCRUS0hkA',1.0,3.5,17
10640,b'MC32JA-Yv2ChT_q9TgHyRA',1.0,4.0,8
10641,b'dOEMnyvSk8njKJfqsDaqMA',2.0,4.5,48
10642,b'OqHdJerbhl4qaQGezmUC5w',2.0,2.5,39
10643,b'kYTzpbnpVDZVghVqZz7qCA',2.0,3.0,6
10644,b'DZkVWxknDUuWX0-wmtGhQw',1.0,3.0,28
10645,b'tlRJEER67t56LCPiGi1T-g',2.0,2.5,48
10646,b'6NwFSLxmTGGb34d1imYiHQ',,4.5,5
10647,b'5cbsjFtrntUAeUx51FaFTg',2.0,3.0,153
10648,b'jkzMy_Gv9SjrV-_oY6NiOQ',,4.5,3
10649,b'c1nJuV2wxnfcZLgxxqa_Aw',3.0,2.0,6
10650,b'qk_RGuKMuTcWMg5NZLas_w',2.0,3.0,22
10651,b'CKrUu_6XnRMNsjTPAd1_1g',1.0,4.0,20
10652,b'410NJLoLryd-vYNwRA58pw',2.0,3.0,67
10653,b'd6O0I9dwf19VyEsrtXbUXw',2.0,3.5,3
10654,b'V2WLiBR3iGaegRAVNjOndA',1.0,3.5,40
10655,b'3BCsAgo_1i4xMuTyLKMLRQ',2.0,4.5,1741
10656,b'Ibmf1PgWn_5oaGQ1kINmTw',2.0,4.0,35
10657,b'E5NLn9XVFeMrA8bTcPiQgw',2.0,3.0,13
10658,b'beIMwKKAzii12mS6MY4XgQ',1.0,4.0,32
10659,b'iFNO1DH75AxupzQbxFgfbA',2.0,2.5,11
10660,b'RQ6W7OLneDMrAiqNkRN6Rw',3.0,4.0,39
10661,b'9wgtfID8mrrd0-oeDpq7Hw',1.0,4.0,52
10662,b'e88NPlmWRJiNgfblLfQvWQ',2.0,3.5,16
10663,b'jOMEYEJPjoGez8o4HliG_g',1.0,2.0,16
10664,b'Q2KN94tNrtldyr_1flHPdQ',1.0,4.0,52
10665,b'M334d5ZNS2Wsj3ULfkEI7Q',2.0,4.5,3
10666,b'gCElF94aCMjB2SeFOEHLXg',2.0,3.5,33
10667,b'OrvNtbtLiQnukOQqL3jP8g',1.0,4.0,7
10668,b'gZYt10Kn-eHpo3n4lx3iBg',2.0,4.0,81
10669,b'QVHKpXJ3fRNMvin0Yvb4Yw',1.0,4.5,18
10670,b'zV-MIXhL1atiHTc1P1HRRA',,4.0,9
10671,b'2PZRu5q70e0p7jEMxaXsDw',2.0,3.0,164
10672,b'L5CF9zPE5G0lCEExKn_qQg',1.0,3.0,12
10673,b'1ylA7yyrMMUX1zcu5EqO4Q',2.0,3.0,29
10674,b'zN4f3aLeCuIhCTPRH0di-A',2.0,5.0,70
10675,b'tGeWVgHBoAXVuogF2fxOwg',2.0,3.5,21
10676,b'nirw-sDOBF12TA6Mh8ju7g',1.0,3.0,22
10677,b'JuO9QpkdmbTS95GSXh4dZw',2.0,3.0,68
10678,b'X8lqAVOWrTih72sEEIEPSw',4.0,3.5,22
10679,b'C1zlvNlxlGZB8g0162QslQ',2.0,3.5,128
10680,b'o6SDNH5hfpO1R3T21VGsSw',1.0,3.0,24
10681,b'OoCe0mnCGK2SW4N8fnx9NQ',4.0,2.0,4
10682,b'kX4dzdrbGhJ5bXZQdiH2tA',1.0,3.0,12
10683,b'fSmIQUcriQNu6hKkEoGgOQ',1.0,3.5,80
10684,b'_t7g5RusswFMlAe01aoj4Q',2.0,1.5,3
10685,b'DQDeGKxYVOwwaqN6Jh2HZw',1.0,2.0,12
10686,b'nwQq25Nuf-AmtHT9l0BXIw',2.0,3.0,42
10687,b'YdYaBff_a50rNEI8tXTp9g',1.0,2.0,10
10688,b'426RL7G7oTyu-f8jFxVRJQ',1.0,3.5,100
10689,b'YoDLrSlxF-ofSvuJTK9fzw',1.0,5.0,65
10690,b'1Bc4KYox4Fux-aLV4OfFnA',2.0,4.0,87
10691,b'hUEyMMXHenFphEYmL2pf_Q',1.0,2.5,11
10692,b'v9QatIChmT_8sCMRY7iZ-A',2.0,4.0,6
10693,b'5aeR9KcboZmhDZlFscnYRA',1.0,3.5,103
10694,b'wDbHi9749cEhJTT2sttHBw',2.0,3.0,5
10695,b'J0UG_QARO4bwYlxfosP2aw',2.0,1.5,8
10696,b'CZzKjdf7RY6Le66a1GuIhw',,4.5,6
10697,b'ckW8QYcTrwmqwQ6Tw7WJsg',2.0,4.0,12
10698,b'-PUPEpMsjBjk_rX5lFaWng',2.0,4.0,214
10699,b'CDff_u-AJabyRIWTnY-4bQ',1.0,4.0,16
10700,b'o0OZwd1boPVWsmu6G4YL5g',2.0,3.5,24
10701,b'd8Ihhpdz4OYJZ_qbFR8hIQ',2.0,4.0,22
10702,b'j4zRUehhRT0atvDzcgsx2g',2.0,3.5,5
10703,b'N2PlDjUJVfOJzsPzY0Au1w',1.0,2.0,11
10704,b'Yhgs5zewpFuCDpc96CBa5w',2.0,2.5,34
10705,b'E4JyAzB5_2quptwtemyhYA',2.0,4.5,1097
10706,b'IbiPt7jzF8Wsu82nHXaJPA',2.0,4.5,106
10707,b'Fr3Dz0_fOSGBroXEUF9BiA',2.0,3.5,110
10708,b'EosF_LUsz19yvqkAMYLltA',2.0,3.5,28
10709,b'tFC0oaQO0wpwMIaJyUSsAQ',2.0,4.0,122
10710,b'qCZrKe8igS10txtGW3ZV1Q',1.0,3.0,5
10711,b'nKwpOxc4p6_fv7f0gOhyhQ',2.0,3.5,63
10712,b'Ag_u1_T2uQf4G2CeYrTNfw',2.0,4.0,4
10713,b'ImFTARxxeD-nVZMje1Ckew',2.0,3.0,22
10714,b'oyUtPCiEDlYiUE2kSeFq7A',1.0,3.0,4
10715,b'x8-MzrVwJCwzqoACL21AJw',,3.0,16
10716,b'eZG3ldsHielH2FZDqEFuEg',2.0,3.0,9
10717,b'Pffzrq6HjCCXx1gBMDJieA',2.0,3.0,18
10718,b'F0c5AMuF_w49727bE7xV1w',1.0,4.0,16
10719,b'vrFWQ7CDULCP87oTNC5sxA',1.0,3.5,61
10720,b'Bx7SDDMr5Y278PFIy0nsmQ',2.0,3.0,185
10721,b'NYKxikYKbkacWumJ82TxzA',2.0,3.5,12
10722,b'txF4WKY3P2hF3i6VCRD8YA',1.0,3.5,35
10723,b'TRxDx0JhUX49iL-QUHEm0A',2.0,4.0,50
10724,b'VSZfpOFWhK4RcFvn_Ay1ZQ',3.0,3.0,20
10725,b'F0SrIVmgWARlSDr1943YIw',2.0,4.5,7
10726,b'ypQOqmkR3bl1kZI0C8H-Zg',1.0,3.0,19
10727,b'xGfaKtKoAOwy2RpvKXIIYQ',2.0,3.0,36
10728,b'lrSsA6EhvXXWpYdLaSJyfA',2.0,5.0,4
10729,b'TGlCiibIB2IxZwVzBjC2ng',,2.0,6
10730,b'd4chVp2oErVrWlZyvzGl3w',2.0,3.0,12
10731,b'eKJvJs8jxVycATMqrCtx6A',,2.5,5
10732,b'rTicAE1mbLnyMuUrUFD6WA',1.0,3.0,30
10733,b'-zEpEmDfFQL-ph0N3BDlXA',2.0,4.5,314
10734,b'mvhokWwVKgfE-koLlc4VEw',2.0,2.5,19
10735,b'w0R4b5kWvepyUV3VtLr1rQ',,2.5,3
10736,b'6MIWAI3CX2HfGZhmWPHcDw',2.0,3.5,15
10737,b'3OydhBpmK8ZSA3Uwv3BK7Q',2.0,4.0,17
10738,b'HZohvULalJecn5Y-g5gt3A',,2.0,11
10739,b'XXqHbsf-sOZfwSS4gLWU4A',,2.5,4
10740,b'rmmIC5szAimxRnqQx3RUQg',,3.0,5
10741,b'oIcGZlqwrKkyw_L6YAVYfw',1.0,2.5,20
10742,b'lbkBZdMyXUQvu5brt-HiVA',3.0,4.5,6
10743,b'pYeQ80rPttM6KzMQ3MXE8g',1.0,3.5,29
10744,b'A3Zj-YXGAhgsiYT4RTCKwQ',1.0,1.5,5
10745,b'WxpAlLUqOPZkbU8N7FfW7Q',2.0,3.5,29
10746,b'aqbY6f-ZqJ7wnUSll3BxLA',2.0,3.5,45
10747,b'CRSr30-6ZZnT29gV13_eqw',3.0,3.0,7
10748,b'7N3MyhBXZxT7vK9bvH0lfg',2.0,2.5,46
10749,b'sL9w-1DX_R90Eux5aQY8uw',,2.5,6
10750,b'Ae5HnuMQY6IUbR3H2a8LlQ',1.0,4.0,16
10751,b'9VSg0N2M11Y6aL6LgoBYgQ',1.0,2.5,17
10752,b'oG8JRklfrpXq_bP0hH6BGA',,2.5,3
10753,b'PCFCUA9MkM3ndHTM_BGAFQ',,1.5,3
10754,b'9HvMGpZL20cs8YuNfdYBmw',1.0,3.5,48
10755,b'9MnbQg7kfb_WgxoV0hXKSQ',2.0,4.5,744
10756,b'XKvxBdAY4M2OFTQs4aldhg',2.0,3.0,19
10757,b'yjX5l0UGoFdR4t5q3i2MTQ',2.0,3.5,126
10758,b'FgHjnpJkCMj62b9P6n7Iig',2.0,3.5,24
10759,b'sbzT9vnawm0wdVjdXRNCsg',,3.5,3
10760,b'wWDQDPuuwQ5kFeT2a72b6Q',2.0,2.5,215
10761,b'-1vfRrlnNnNJ5boOVghMPA',2.0,3.0,75
10762,b'ot9iwwY_oSzf9VWkEl4XkA',2.0,3.0,15
10763,b'ipxip8n5xVHx_ORLhDwqZA',1.0,3.0,3
10764,b'CZJkmKb9ILiToD8Dhct_UQ',1.0,2.5,4
10765,b'-CBZRTYGcksmshymcD5iMA',,5.0,3
10766,b'65IxMPJtsgMlG-fCJy7SAg',2.0,3.5,65
10767,b'SSFI9syOoz84W9UnptYEPg',1.0,2.0,37
10768,b'j4yy849UTOiLe7VVnBCwnQ',2.0,3.0,24
10769,b'aFHhlNjp1nLd-2Ql8cfZkA',2.0,3.5,26
10770,b'xd94CG9wqwLQvPsrSC1l9A',2.0,3.5,137
10771,b'58pzEN_yy2hjPjtmlQQoIg',1.0,3.0,5
10772,b'7VKpGSfELQAkzeSbH2Ka8A',2.0,4.5,9
10773,b'h2ibhoNQP4kLssMp2OuzLA',1.0,1.5,58
10774,b'zez-0tpVibCFqqLp5XY0Bw',2.0,2.5,35
10775,b'mmt2tfx6HkMPVJs2Ecr-Sw',2.0,3.5,52
10776,b'cJ5i4V6_VKjkOeEHD4ENeQ',1.0,3.0,39
10777,b'TDX_gAymLPqIBijmhfNtpA',3.0,5.0,4
10778,b'DuDZ4FZ_UxGQ-3GPuk8iJw',1.0,1.5,3
10779,b'HhOyjFxAIVugKJOhUK1QxA',2.0,2.5,9
10780,b'COj_DuOcCU-dYiopQPmeNw',1.0,2.0,4
10781,b'jzK6cm6mSG8wjJWbAqwVbw',1.0,4.0,3
10782,b'wRwEAAXKW6wsD6s2wBjFKQ',,3.5,3
10783,b'2um9bzTSvD3f2tkdBoA38g',2.0,4.0,264
10784,b'VBgjNbUBAGT3PBJt_Xo3nw',,3.0,5
10785,b'4DBboC1xv7Lr8KYVAw9LRA',2.0,3.0,5
10786,b'tMkLVD60GqCgQ392GWPHIA',1.0,3.0,18
10787,b'eHEa4uekNys86PXAiQg5pw',,2.5,3
10788,b'aSDObtpSzmNGtsqatSCuOA',2.0,3.0,38
10789,b'SD54jcttbv8l1WJbOUXXQQ',,1.5,6
10790,b'3i1RdbJmqLJOxc5uucarVg',1.0,2.0,40
10791,b'Gi5h_zKjnNLao1MzdyzSAQ',2.0,3.0,69
10792,b'Xz628oShgqjDdS0oaR0EwA',2.0,2.0,12
10793,b'h496xE_ZNsBhELchd_Mw6A',1.0,2.0,21
10794,b'vGLl5xum2u2Qf8_AvzSenw',1.0,2.0,52
10795,b'IeXVSmtOx0-kntCM_ZX0Zw',,4.5,3
10796,b'hFT3HuxVZJb1uYEsYfp-0A',2.0,5.0,62
10797,b'AVsiojwcq3X6lSIQkpp8SQ',1.0,3.0,31
10798,b'lcSsIw_oC-OT2veksCtRwg',1.0,4.0,90
10799,b'vWYK4XApgyT7mbtmNqIxxg',2.0,2.5,20
10800,b'uNqZVE7HGZI2Rqrdssu-7Q',1.0,2.0,20
10801,b'uGzxwS3Q6QuyFw2ZnDvw0w',1.0,4.0,272
10802,b'Ag1S9ttGzV0oikz80pRPbA',1.0,4.5,40
10803,b'XSY26vVt9qvLh3SAECPzkg',3.0,4.0,65
10804,b'Lp_d5-C0PDsMR4wRJJcQmw',,2.0,3
10805,b'gm6GoQXeBgaWdMxT9CJ8rg',,2.0,3
10806,b'6upiav-eo2MfiNIR2M010w',2.0,4.5,6
10807,b'lDr1pXOU75er2vmFigQc7w',1.0,3.0,73
10808,b'Rj-7ymdw8aNZBRqGRAjR3Q',2.0,4.0,666
10809,b'dYpnpMZowfGsCisHhABPZg',1.0,3.0,77
10810,b'mh0W_S1ayoQQV2dHzZdMzQ',2.0,4.0,6
10811,b'ZTg8adZipR3QDoJmFZZqJw',2.0,4.0,229
10812,b'fJaMLu7ApaguE8tLmGR-jw',1.0,2.5,7
10813,b'ixllnoaJuCh6gIy7Weqzmg',1.0,5.0,9
10814,b'3OHOOkb7zJqeVJvks85TEw',2.0,3.5,35
10815,b'Yn44IQ3dLCol_Iv6DYVaPQ',2.0,4.0,3
10816,b'6YNEk7tjy7o5Uwt9y9RRLA',2.0,3.5,55
10817,b'hE6F9-W5BFIRAbj54m8eAQ',,3.5,7
10818,b'4xETVbh239uFddQ0ZBI0PA',2.0,4.0,3
10819,b'k_luboaCkZRUo5KL7phVvQ',2.0,5.0,4
10820,b'ztbLCSo15CMqt18D6f0x5A',2.0,2.5,10
10821,b'nmwyeH2Y_rylXRzqUJEO8w',2.0,3.5,14
10822,b'qCWkUqA_js03QLefjATmNg',1.0,2.5,3
10823,b'_KYN4kKRhP0ZNYnXpaKlwA',1.0,3.5,16
10824,b'-RxzvvyKBOPOzeTvagqEfg',,2.5,3
10825,b'JZKefaX9VXvmkcfMmbyrEg',1.0,3.5,48
10826,b'igHYkXZMLAc9UdV5VnR_AA',2.0,4.5,1924
10827,b'ZcMRFFuvFt5gH2hdnpyigg',,3.0,6
10828,b'CcrCrPIfG2o9Jpz6qg3D_w',,3.0,4
10829,b'STlO2p6t7RBxXu1N9da-eQ',2.0,4.5,5
10830,b'59qbNMYKia5w1LpSwdezPw',,5.0,3
10831,b'26CMx5t6_h5PWT4gcae4zw',2.0,4.5,27
10832,b'StJX1EMWre9a6HI-tRbuhQ',2.0,3.5,29
10833,b'qqIgj3vpc54Bab5xWfwONA',2.0,4.0,126
10834,b'n5boo_3RYE20wWnvH8EQ1A',2.0,4.0,17
10835,b'FogTa-wmjhVnJCoTiaxvZA',2.0,4.5,940
10836,b'IpBSMcheF7xfyHWErn59tw',1.0,2.5,33
10837,b'CtubIIhmRzFB6-egzxin9A',2.0,4.0,22
10838,b'z6ttWFTaktvILeMYGNZPtw',1.0,3.0,4
10839,b'LjOBNcNNpuewBqSPxYYTJQ',2.0,3.5,183
10840,b'O_VbULM34sYCVMwYDaKagQ',1.0,1.0,8
10841,b'ocBfn9XvZvcG60djHui71Q',2.0,3.5,40
10842,b'fo7dUMSGvbBn3aa2df_KqA',1.0,3.5,4
10843,b'VksoN8PD4saEd5BDlErcqg',1.0,2.0,6
10844,b'Bx8ans3AywDJ-DN-nCKGeA',1.0,3.0,52
10845,b'HQdwdyGU2Qr3_T_QLEb5lw',1.0,5.0,5
10846,b'RROOK4PBvXnzuBtUHMbLMA',2.0,3.0,33
10847,b'S1BC9GXZBOIT3rO-uWifVw',2.0,3.0,3
10848,b'_i8bxzVsT7pXBjzNWkxetA',2.0,4.5,28
10849,b'mxpiZTFnnm_TOV3D0qcLKw',1.0,5.0,6
10850,b'YZiCwmtJT5V5LnO8NMaJFg',,5.0,9
10851,b'5ynzVV_kayd5hfv5Kt6Vbg',1.0,3.0,65
10852,b'3k9treY8PmsZ42bKmuICgA',2.0,3.5,148
10853,b'ySG8ryvIOkwNF2hKG6pYkw',2.0,4.0,68
10854,b'EvDUi_H6-JG3QfGWiInAlw',2.0,2.5,43
10855,b'puYqiS18863_EnnhSG-N-w',2.0,2.5,4
10856,b'9LE2yGl23qxitNc9mkpbjA',1.0,4.0,81
10857,b'58ZoYIdM9trgdQgXLwszqw',1.0,3.5,13
10858,b'y1Bf_dA_FUggDqYoFSdGfQ',1.0,3.0,8
10859,b'MjfgD6Okt4_PaOeYNZ-prQ',2.0,3.5,106
10860,b'iRBv2GlTHj6qJm45tQA8zw',2.0,4.0,5
10861,b'cwr3rAT9uMVOU1CXGuOnCw',2.0,3.5,35
10862,b'SRrW_Vz38dY36cWGZDC7Nw',1.0,1.5,29
10863,b'7PdNq6hdzVvil8zuVJ6loQ',,3.0,5
10864,b'XC85BrIIDwxN21K462jsuA',2.0,3.5,19
10865,b'ZspGe6tJ3d2Y4rxwAG8h-Q',2.0,4.0,87
10866,b'SU6X9n_LpvZotMi4B5yjmw',1.0,4.0,5
10867,b'cpOELWhrJDdz5v1b3H5EcQ',1.0,1.5,59
10868,b'c6-5RCj8FtV-m1aHz4wnmQ',2.0,4.0,192
10869,b'hmIafR83qNeL-IqojCyQzg',2.0,3.5,3
10870,b'jfmyj519pg2flxGEQ2xdPg',2.0,3.5,445
10871,b'Ds7KCTQ4_uN4VCeEiwX7yg',1.0,3.5,10
10872,b'C0v4jYVejTlkSyMDugXXnw',1.0,4.0,7
10873,b'qqop0eM9UQcI8uRRIWOOKQ',2.0,4.5,14
10874,b'cdsxkycC_xrXlOdsm5yZUw',1.0,3.0,22
10875,b'ey27rNqT2dqBqCP36iCNpQ',2.0,3.5,92
10876,b'7fbR8yaEV_aAdOaaE4-0FA',2.0,3.5,132
10877,b'b_2SSLpmL8rWUhwGETseFA',1.0,4.5,21
10878,b'lGa9vwlh3UiACnMQr3sU-Q',2.0,3.0,17
10879,b'BMbIIewtxETan7Out6ROKg',3.0,3.5,5
10880,b'HV63uIMuUEcta9uMpJgMgw',2.0,3.5,15
10881,b'SxVvADuITM2TDJ4J5B5kVQ',,3.5,3
10882,b'SWA4f1pfpWLIVTxWnsCM4g',2.0,4.0,5
10883,b'jNL2MoJI0Ps8hYVktQ4lkQ',2.0,3.0,8
10884,b'W9iskCPRfUPfEL0HVmnN0g',2.0,3.5,14
10885,b'86xm0Q8iX5ZjODWMkvwnxA',2.0,2.5,19
10886,b'PV9CdNFDOX4_zWm3Sy3W8g',2.0,3.0,127
10887,b'tFyEe1WIfLszJb-l3hIYzA',2.0,4.5,11
10888,b'qRAtdHUPhNda2p4l9e5S5Q',1.0,4.0,72
10889,b'Xt6xo-UmJhYtHiscwRnw0A',2.0,4.0,119
10890,b'o5TT8SLFHtuZPJgfGhgROg',2.0,4.5,10
10891,b'ytX-rw4wwOgmzr1n5RuxpA',1.0,4.0,51
10892,b'YPmlgDtNMAomBmZ0PAx1kw',2.0,4.0,3
10893,b'vVz2o24e17PuQtHJOkHPfA',,3.5,3
10894,b'OXbq2xrAN7W15brSAAjqEw',1.0,4.0,5
10895,b'QayOwK3LVRVniGnT6Gzveg',1.0,2.5,15
10896,b'iB8BLK67u6JDCqpHAiCMGw',2.0,2.5,29
10897,b'nTSXoyceCM2E2ajARWN3_A',2.0,3.5,20
10898,b'Wuo8bVfUscGkJaWSSyNGlA',1.0,4.5,185
10899,b'KIs5vcQLVExjxtEOBNkXdA',,3.5,43
10900,b'D268cSH_SyE17-i2yP9pag',1.0,3.0,12
10901,b'xL9EhlYVMSe2mdkisYjXog',2.0,3.0,163
10902,b'pmjwA8fI0scEBA7HRtbI3w',1.0,4.0,46
10903,b'76VQeyubOwzkb6LxoWIhXQ',2.0,4.0,60
10904,b'nQVPgOqVrNIWhY3F5kS79g',1.0,4.0,25
10905,b'E62l6LwZJ7lKaExcUbrtYw',2.0,4.0,615
10906,b'N-L7ISdndWsIWdK0fn29wg',2.0,3.5,101
10907,b'hUtc2gE-UIcvoQ9tXUJMUA',1.0,3.5,9
10908,b'BTGdhKfImIWo5VRFqPjqIA',2.0,3.5,32
10909,b'XUmgV6QzBzVg8pBzeOHalg',,3.0,4
10910,b'QNM7f0i2lW8cuJDQmqF9QQ',1.0,4.0,38
10911,b'zLC9OtK3SKAW_g6SXijr4w',1.0,3.5,73
10912,b'n_bJq-tCY0TZVhNJBuLHMg',4.0,3.0,19
10913,b'SoNtzn70l0gSnG70rUOk9Q',1.0,2.5,4
10914,b'HfuIfYB_CxMAAJiEnxDl9w',2.0,3.5,396
10915,b'1BQzXcXFxR6MlVIYmG93kw',2.0,3.5,20
10916,b'CM7IDKFxV6p5FdptjXsr8A',2.0,3.5,39
10917,b'oGWPnueWsvzQ47tAQvWHUQ',1.0,5.0,4
10918,b'rMNDK7970MbFoviNIo0XtA',2.0,4.0,16
10919,b'tnTiG9vEiIqKrM16Kol8ew',1.0,4.0,7
10920,b'82kehL5xSvGbLYTmF_f2Vg',1.0,3.0,24
10921,b'Xspg78dOvuedvuPEUwZBjw',1.0,4.0,331
10922,b'i9D9xPBV0gR1Ja9kbY4NCw',2.0,4.0,550
10923,b'y6LDbw9f7KCDYRt0oLleUg',,5.0,3
10924,b'_4zFDLCB8Ukz9JaJnzTi4g',1.0,4.5,22
10925,b'ZKSivkZcnH-nfqcIS8PUWA',,4.5,10
10926,b'OAwpyOX2rISg7MEuHLd_6A',2.0,3.5,12
10927,b'5G-ulG_g_MpcIYlNzaCMmA',3.0,3.5,28
10928,b'RsulP7fZ_36iBhElfKFjAg',2.0,3.5,43
10929,b'1gjhtfYxlN-0xjS9Xdh66g',1.0,3.5,22
10930,b'8MXjK1lhVRhU3yGCUv9qsA',1.0,3.5,79
10931,b'HAm7R0MIWYwkEcQDqo-CWA',3.0,3.5,29
10932,b'EKnU3om0PXGdkWfGnTM9Zw',3.0,3.0,7
10933,b'H0f7DAWYWia929TO0spgmw',2.0,2.0,4
10934,b'z15C-dJodOlPO8bMBl6F8g',2.0,4.0,250
10935,b'CTsLzuZ_AR841SiSacdEvg',1.0,4.0,24
10936,b'VdBpfLna-sn83cdKmSkxOg',2.0,4.5,19
10937,b'Qi2vOSs7AIeen_zrWt6WDA',1.0,3.0,12
10938,b'3p0yosq4IE5E2B91PdoOSQ',2.0,4.0,113
10939,b'2ZsPKEQwN1XfLnONZlHHZA',,3.0,3
10940,b'qd1QvLRMJMPRQIdhyWmhRg',2.0,3.5,18
10941,b'Dl-hhPCjRJM221XSwiuTbg',3.0,3.0,55
10942,b'6RmdqLK1H5aodAA8t7Yl2A',2.0,3.0,72
10943,b'qAVoausNrMEByp2cFt8EaA',1.0,4.0,7
10944,b'_K03oh0gftzge5y-dku-6A',3.0,3.5,38
10945,b'6lcRVoeg4hiy52_sj3H4HA',2.0,4.0,23
10946,b'HJ928N6c5Hh2KD3lYCuabA',2.0,2.5,55
10947,b'5Qnl7wucN7udA_4zZKFbAA',,3.5,4
10948,b'NZP6u-ahqYV26t4F4FYc9Q',2.0,3.5,17
10949,b'C6MG3vrloHF8h9PPvZNiJA',1.0,4.0,136
10950,b'rntKF4Dm9JIJoSNi5XqRsQ',1.0,4.0,142
10951,b'bWfwTLWvrGd1LPwDKzq1WQ',,4.0,4
10952,b'OYN0J_WDDiIEPc209MbOxg',3.0,4.0,5
10953,b'4enw_5SjmPuVpxg8MhbPBw',2.0,2.5,31
10954,b'eMKqAItLbazgUT8xokz7fw',2.0,4.5,215
10955,b'vULqJE7EG-k2I2tvXljLNA',2.0,4.5,10
10956,b'FgNgBLayRFm6H6Qr66ecbQ',2.0,2.5,51
10957,b'eiNd9LfowUxCrFv-HILABg',,2.0,7
10958,b'6-bPt4WNc5nB0C_SAV5Zgg',2.0,3.5,28
10959,b'5BPv_vAnRp5EKdmacqvrLw',2.0,2.5,57
10960,b'D0exSN98Sh29G5MszswMwA',2.0,4.5,4
10961,b'kkD5pal9rRzE4PjeYSL9mA',1.0,2.5,15
10962,b'QmaHDFlBhwbb5BaaVR66nA',2.0,3.0,21
10963,b'ozAb1TjLJqRH_3pb8TaPTw',2.0,3.5,54
10964,b'nubHGTPakh7v6Y_f8lOkbg',2.0,4.5,40
10965,b'2l7LQigjnRhhfUOtvYOKKQ',2.0,4.5,16
10966,b'lyT7-grqNhAvll39V7kzag',2.0,3.0,9
10967,b'arImz3BJNf-EcNUuguk2Rw',2.0,3.0,5
10968,b'VH3WA7a-OVzFj2K_SP4BIw',2.0,4.0,457
10969,b'oNptGQ-jHp4NG1HzO8I4_A',2.0,3.5,53
10970,b'2lQVNwzNo-SbVD5lXzNnZA',1.0,3.5,46
10971,b'n8tzdLv8oREwZF6e8u7Hkw',1.0,2.0,7
10972,b'bdHpf-RPinhq4ZRjZZx9Iw',2.0,3.0,48
10973,b'Sqwa2aNwnqCmc95gVWQ9bA',1.0,4.0,96
10974,b'6_7_aSycZlRsfKENFiIi6g',1.0,4.0,20
10975,b'39rLHYJOy2774ZIUouuWLw',2.0,3.0,23
10976,b'j7MAcrMGsiRCrFLLQH-XEQ',1.0,3.0,50
10977,b'Yo4mhKByMi_HZ730cTtoOQ',1.0,3.0,14
10978,b'hVVi6XHWC-7RVZOvK1WpOw',1.0,4.0,4
10979,b'Xu1_lZl30we4PQlJ58zQ9w',2.0,4.0,22
10980,b'YTv3Joda9CEeIyLMz6jdUQ',1.0,3.5,34
10981,b'x2JxsUlVFrcQ3FvK2UR6KA',1.0,4.5,133
10982,b'UlAUTA0hVi48_k73HSeyzw',2.0,3.0,20
10983,b'kAaxyoKz_eok51-3uzUgXw',2.0,3.5,24
