business_id,categories
,"['Restaurants', 'Greek']"
,"['Fast Food', 'Restaurants', 'Asian Fusion', 'Japanese']"
,"['Restaurants', 'Fast Food', 'Chicken Wings']"
,"['Restaurants', 'Burgers', 'Mediterranean']"
,"['Filipino', 'Restaurants']"
,"['Fast Food', 'Burgers', 'Restaurants']"
,"['Vegan', 'Bars', 'Nightlife', 'Wine Bars', 'Restaurants', 'Sandwiches', 'Vegetarian', 'Live/Raw Food', 'Waffles']"
,"['Restaurants', 'Fast Food', 'Sandwiches']"
,"['Gastropubs', 'Restaurants', 'Indian']"
,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants', 'Food']"
,"['Restaurants', 'Italian']"
,"['Sandwiches', 'Nightlife', 'Restaurants', 'Vegetarian', 'Food', 'Bars']"
,"['Nightlife', 'Sandwiches', 'Salad', 'Pubs', 'Restaurants', 'Bars']"
,"['Comfort Food', 'Breakfast & Brunch', 'Beauty & Spas', 'Food', 'Coffee & Tea', 'American (Traditional)', 'Restaurants', 'Hotels', 'Arts & Entertainment', 'Day Spas', 'Event Planning & Services', 'Casinos', 'Hotels & Travel']"
,"['Diners', 'Food', 'Restaurants', 'Breakfast & Brunch', 'Coffee & Tea']"
,"['Restaurants', 'Sushi Bars', 'Food', 'Desserts', 'Japanese', 'Ramen']"
,"['Chinese', 'Restaurants']"
,"['Pizza', 'Restaurants']"
,"['Food', 'Food Delivery Services', 'Restaurants', 'Mexican']"
,"['Restaurants', 'Halal', 'Pakistani']"
,"['Buffets', 'Restaurants', 'Asian Fusion']"
,"['Restaurants', 'Delis']"
,"['American (Traditional)', 'Fast Food', 'Ice Cream & Frozen Yogurt', 'Restaurants', 'Food', 'Burgers']"
,"['Sandwiches', 'Restaurants', 'Fast Food']"
,"['Restaurants', 'Greek', 'Nightlife', 'Mediterranean', 'Bars', 'Lounges']"
,"['Restaurants', 'Fast Food', 'Sandwiches']"
,"['Restaurants', 'Chinese']"
,"['Restaurants', 'Pubs', 'British', 'Nightlife', 'Bars', 'Gastropubs']"
,"['Seafood', 'Hawaiian', 'Live/Raw Food', 'Restaurants']"
,"['Restaurants', 'Sushi Bars']"
,"['Restaurants', 'Bakeries', 'Sandwiches', 'Donuts', 'Food']"
,"['Asian Fusion', 'Japanese', 'Sushi Bars', 'Restaurants']"
,"['Caterers', 'Breakfast & Brunch', 'Diners', 'Food', 'Delis', 'Event Planning & Services', 'Bagels', 'Restaurants']"
,"['Restaurants', 'Mediterranean', 'Greek', 'Seafood']"
,"['Mediterranean', 'Restaurants']"
,"['Sandwiches', 'Donairs', 'Food', 'Restaurants']"
,"['Cheesesteaks', 'Sandwiches', 'Restaurants']"
,"['Restaurants', 'Pizza', 'Italian', 'Chicken Wings']"
,"['American (Traditional)', 'Canadian (New)', 'Breakfast & Brunch', 'Bars', 'Lounges', 'Restaurants', 'Nightlife']"
,"['Chinese', 'Restaurants', 'Halal', 'Thai', 'Asian Fusion']"
,"['Restaurants', 'Mexican']"
,"['Pizza', 'Sandwiches', 'Restaurants']"
,"['Lounges', 'American (New)', 'Sports Bars', 'Nightlife', 'Restaurants', 'Bars']"
,"['Italian', 'Fish & Chips', 'Restaurants', 'Fast Food']"
,"['Restaurants', 'American (Traditional)', 'Burgers']"
,"['Restaurants', 'Vietnamese']"
,"['Lounges', 'Restaurants', 'Bars', 'Nightlife']"
,"['Food Trucks', 'Street Vendors', 'Restaurants', 'Food Stands', 'Food']"
,"['Restaurants', 'German']"
,"['Thai', 'Restaurants']"
,"['Restaurants', 'Chicken Wings', 'Barbeque']"
,"['Sushi Bars', 'Restaurants']"
,"['Restaurants', 'Vietnamese']"
,"['Restaurants', 'Pizza']"
,"['Restaurants', 'Sandwiches']"
,"['Thai', 'Pizza', 'Restaurants']"
,"['Filipino', 'Restaurants', 'Breakfast & Brunch', 'Food']"
,"['Chinese', 'Buffets', 'Restaurants']"
,"['Restaurants', 'American (New)']"
,"['Cafes', 'Restaurants', 'Food', 'American (Traditional)', 'Vegetarian', 'Comfort Food', 'American (New)', 'Juice Bars & Smoothies']"
,"['Restaurants', 'Brasseries']"
,"['Restaurants', 'American (New)', 'Delis', 'Canadian (New)']"
,"['Latin American', 'Restaurants']"
,"['Restaurants', 'Seafood', 'Chinese']"
,"['Bars', 'American (Traditional)', 'Pubs', 'Restaurants', 'Nightlife', 'American (New)']"
,"['Bars', 'Sports Bars', 'Restaurants', 'Pubs', 'American (Traditional)', 'Nightlife']"
,"['Sushi Bars', 'Restaurants']"
,"['Restaurants', 'Tapas/Small Plates', 'Wine Bars', 'Nightlife', 'Bars', 'Italian']"
,"['Bars', 'Restaurants', 'Nightlife', 'Wine Bars', 'Portuguese', 'French']"
,"['Russian', 'Restaurants']"
,"['American (Traditional)', 'Diners', 'Restaurants']"
,"['Restaurants', 'Sandwiches', 'Delis', 'Fast Food']"
,"['Mexican', 'Restaurants']"
,"['Sandwiches', 'Pizza', 'Restaurants', 'Soup', 'Italian']"
,"['Sandwiches', 'Restaurants', 'Italian', 'Pizza']"
,"['Canadian (New)', 'Italian', 'Restaurants']"
,"['Restaurants', 'Vietnamese', 'Thai']"
,"['Nightlife', 'Bars', 'Thai', 'Lounges', 'Restaurants']"
,"['Restaurants', 'Italian']"
,"['Burgers', 'Fast Food', 'Restaurants']"
,"['Restaurants', 'Italian', 'American (Traditional)']"
,"['Chinese', 'Restaurants', 'Fast Food']"
,"['Art Schools', 'Restaurants', 'Custom Cakes', 'Food', 'Internet Cafes', 'Dance Schools', 'Bakeries', 'Education', 'Specialty Schools', 'Desserts', 'Preschools', 'Cupcakes']"
,"['Cafes', 'Coffee & Tea', 'Restaurants', 'Food', 'Coffee Roasteries']"
,"['American (New)', 'Breakfast & Brunch', 'Bars', 'Nightlife', 'Gastropubs', 'Lounges', 'Restaurants']"
,"['Meat Shops', 'Restaurants', 'Food', 'Butcher', 'Specialty Food']"
,"['Cafes', 'Restaurants', 'Food', 'Desserts']"
,"['Desserts', 'Restaurants', 'Food', 'Barbeque']"
,"['Food', 'Coffee & Tea', 'Restaurants', 'Cafes']"
,"['Steakhouses', 'Italian', 'Seafood', 'Bars', 'Nightlife', 'Cocktail Bars', 'Restaurants']"
,"['Breakfast & Brunch', 'Cafes', 'Restaurants', 'Coffee & Tea', 'Food', 'Cajun/Creole']"
,"['Japanese', 'Sushi Bars', 'Restaurants']"
,"['Canadian (New)', 'Nightlife', 'Restaurants', 'Bars']"
,"['Indian', 'Food', 'Pakistani', 'Ethical Grocery', 'Restaurants']"
,"['Restaurants', 'Pizza']"
,"['Pizza', 'Restaurants']"
,"['Sandwiches', 'Nightlife', 'Cocktail Bars', 'Bars', 'Food', 'Pubs', 'Barbeque', 'Pizza', 'American (New)', 'Karaoke', 'Music Venues', 'Sports Bars', 'Sushi Bars', 'Breweries', 'Arts & Entertainment', 'Restaurants']"
,"['Southern', 'Soul Food', 'Restaurants']"
,"['Breakfast & Brunch', 'Restaurants', 'French', 'American (New)']"
,"['Restaurants', 'Barbeque', 'Bars', 'Chinese', 'Nightlife', 'Pubs', 'Szechuan', 'Indian', 'Karaoke']"
,"['American (New)', 'Restaurants']"
,"['Japanese', 'Restaurants', 'Sushi Bars']"
,"['Fast Food', 'Restaurants', 'Sandwiches']"
,"['Canadian (New)', 'Seafood', 'American (Traditional)', 'Restaurants', 'Bars', 'Nightlife']"
,"['Restaurants', 'Indian']"
,"['Salad', 'Internet Cafes', 'Beer', 'Wine & Spirits', 'Nightlife', 'Cafes', 'Sandwiches', 'Soup', 'Restaurants', 'Food', 'Bars']"
,"['Bars', 'Nightlife', 'Seafood', 'Italian', 'Restaurants', 'Pizza']"
,"['Caterers', 'American (Traditional)', 'Event Planning & Services', 'Restaurants']"
,"['Japanese', 'Restaurants', 'Buffets', 'Sushi Bars']"
,"['Chinese', 'Restaurants']"
,"['Sandwiches', 'Restaurants']"
,"['Pizza', 'Buffets', 'Restaurants']"
,"['Italian', 'Pizza', 'Restaurants', 'Greek']"
,"['Sandwiches', 'Coffee & Tea', 'Restaurants', 'Soup', 'Food']"
,"['Italian', 'Restaurants']"
,"['Vegan', 'Restaurants', 'Pizza', 'Gluten-Free']"
,"['Mediterranean', 'Donairs', 'Turkish', 'Food', 'Restaurants']"
,"['Restaurants', 'Mediterranean', 'Brasseries', 'Greek', 'French', 'Modern European', 'Middle Eastern']"
,"['Restaurants', 'Italian', 'Lounges', 'American (Traditional)', 'Nightlife', 'Comfort Food', 'Sandwiches', 'Diners', 'Bars', 'Seafood', 'Gastropubs']"
,"['Mexican', 'Restaurants']"
,"['Fast Food', 'Mexican', 'Restaurants', 'Tex-Mex']"
,"['German', 'Restaurants']"
,"['Food', 'Barbeque', 'Restaurants', 'Food Trucks']"
,"['Indian', 'Restaurants']"
,"['Mediterranean', 'Gluten-Free', 'Vegan', 'Vegetarian', 'Restaurants']"
,"['Greek', 'American (Traditional)', 'Mediterranean', 'Restaurants']"
,"['Restaurants', 'Canadian (New)', 'Breweries', 'Food']"
,"['Italian', 'Restaurants']"
,"['Restaurants', 'Soul Food', 'Food', 'Seafood', 'Salad', 'Desserts']"
,"['Food Delivery Services', 'Restaurants', 'Chicken Wings', 'Food', 'Pizza', 'Halal']"
,"['Breakfast & Brunch', 'Venues & Event Spaces', 'Event Planning & Services', 'Restaurants', 'French', 'Cafes', 'Bakeries', 'Food']"
,"['Restaurants', 'American (New)', 'Nightlife', 'Bars', 'Tex-Mex', 'American (Traditional)']"
,"['Wine Bars', 'Bars', 'Italian', 'Nightlife', 'Food', 'Restaurants', 'Desserts']"
,"['Food', 'Restaurants', 'Fast Food', 'Salad']"
,"['Restaurants', 'Canadian (New)']"
,"['Nightlife', 'Restaurants', 'American (New)', 'Bars', 'Irish Pub']"
,"['American (New)', 'Food', 'Coffee & Tea', 'Restaurants']"
,"['Restaurants', 'American (New)', 'Bars', 'Nightlife', 'Pubs']"
,"['Nightlife', 'Italian', 'Salad', 'Wine Bars', 'Restaurants', 'Bars']"
,"['Chinese', 'Thai', 'Restaurants', 'Vietnamese']"
,"['Chinese', 'Caribbean', 'Restaurants', 'Soup']"
,"['Restaurants', 'British']"
,"['Pizza', 'Restaurants']"
,"['Restaurants', 'Barbeque']"
,"['Restaurants', 'Italian']"
,"['Lounges', 'Nightlife', 'Hotels', 'Event Planning & Services', 'Restaurants', 'Bars', 'Hotels & Travel', 'American (New)']"
,"['Restaurants', 'Steakhouses']"
,"['Restaurants', 'Steakhouses']"
,"['Restaurants', 'Seafood', 'Asian Fusion']"
,"['Chinese', 'Mediterranean', 'Restaurants']"
,"['Restaurants', 'Mediterranean', 'Greek']"
,"['American (Traditional)', 'Breakfast & Brunch', 'Restaurants']"
,"['Restaurants', 'American (Traditional)']"
,"['Pizza', 'Restaurants']"
,"['Fast Food', 'Sandwiches', 'Restaurants']"
,"['Restaurants', 'Coffee & Tea', 'Cafes', 'Food']"
,"['Sandwiches', 'Fast Food', 'Restaurants']"
,"['Restaurants', 'Chinese']"
,"['Vegan', 'Bakeries', 'Restaurants', 'Food', 'Desserts', 'Specialty Food']"
,"['Fast Food', 'Restaurants']"
,"['Nightlife', 'Restaurants', 'Bars', 'American (New)', 'Speakeasies']"
,"['American (Traditional)', 'Restaurants', 'Steakhouses', 'American (New)']"
,"['American (Traditional)', 'Nightlife', 'Restaurants', 'Seafood', 'Canadian (New)', 'Bars']"
,"['Restaurants', 'Caribbean']"
,"['Restaurants', 'Chicken Wings']"
,"['Sandwiches', 'Food', 'Bakeries', 'Breakfast & Brunch', 'Restaurants']"
,"['Barbeque', 'Restaurants']"
,"['Mexican', 'Restaurants']"
,"['Ramen', 'Japanese', 'Salad', 'Noodles', 'Restaurants']"
,"['Restaurants', 'American (New)']"
,"['Buffets', 'Indian', 'Restaurants']"
,"['Restaurants', 'Sushi Bars']"
,"['Restaurants', 'Pizza']"
,"['Restaurants', 'Salad']"
,"['Falafel', 'Middle Eastern', 'Salad', 'Vegan', 'Mediterranean', 'Vegetarian', 'Restaurants']"
,"['Pizza', 'Restaurants', 'Food']"
,"['Brazilian', 'Restaurants', 'Buffets', 'Steakhouses']"
,"['Food', 'Pizza', 'Restaurants', 'Meat Shops', 'Beer', 'Wine & Spirits', 'Specialty Food', 'Grocery']"
,"['Cafes', 'Mexican', 'Restaurants']"
,"['Restaurants', 'Japanese', 'Noodles', 'Ramen', 'Soup']"
,"['Golf', 'Restaurants', 'Active Life']"
,"['Bars', 'Restaurants', 'American (Traditional)', 'Nightlife']"
,"['Sandwiches', 'Fast Food', 'Restaurants']"
,"['American (Traditional)', 'Restaurants', 'Bars', 'Music Venues', 'Arts & Entertainment', 'Nightlife']"
,"['Food', 'Nightlife', 'Bars', 'Beer', 'Wine & Spirits', 'Wine Bars', 'American (Traditional)', 'Restaurants']"
,"['Food', 'Restaurants', 'Chinese']"
,"['Salad', 'Restaurants']"
,"['Southern', 'Fast Food', 'Restaurants']"
,"['New Mexican Cuisine', 'Cocktail Bars', 'Restaurants', 'Nightlife', 'Bars']"
,"['Chinese', 'Restaurants']"
,"['Cocktail Bars', 'Restaurants', 'Bars', 'Nightlife', 'Lounges', 'American (Traditional)']"
,"['Pakistani', 'Indian', 'Restaurants']"
,"['Italian', 'Restaurants']"
,"['Restaurants', 'Tex-Mex']"
,"['Japanese', 'Asian Fusion', 'Restaurants', 'Food', 'Poke', 'Sushi Bars']"
,"['Restaurants', 'Chinese', 'Breakfast & Brunch', 'Asian Fusion']"
,"['Hot Dogs', 'Restaurants']"
,"['Restaurants', 'Chinese']"
,"['Event Planning & Services', 'Caterers', 'Hot Dogs', 'Restaurants', 'Barbeque']"
,"['Chicken Wings', 'Restaurants']"
,"['Restaurants', 'Pizza', 'Burgers', 'American (New)']"
,"['Burgers', 'Restaurants']"
,"['Seafood', 'Restaurants', 'Chinese']"
,"['Vegan', 'Pizza', 'Gluten-Free', 'Sandwiches', 'Breakfast & Brunch', 'Restaurants']"
,"['Pizza', 'Restaurants']"
,"['Nightlife', 'Turkish', 'Bars', 'Restaurants']"
,"['Restaurants', 'American (Traditional)', 'Diners']"
,"['Restaurants', 'Fast Food']"
,"['Food', 'Polish', 'Specialty Food', 'Restaurants', 'Delis', 'Cheese Shops']"
,"['Burgers', 'Bars', 'Nightlife', 'Restaurants', 'Pubs', 'Chicken Wings']"
,"['Southern', 'Breakfast & Brunch', 'Cafes', 'Comfort Food', 'American (New)', 'Restaurants']"
,"['Videos & Video Game Rental', 'Books', 'Mags', 'Music & Video', 'Shopping', 'Restaurants', 'Pizza']"
,"['Restaurants', 'Korean', 'Japanese', 'Sushi Bars']"
,"['Greek', 'Restaurants']"
,"['Delis', 'Sandwiches', 'Salad', 'Restaurants']"
,"['Restaurants', 'Bakeries', 'Food', 'Mexican']"
,"['Tex-Mex', 'Restaurants', 'Mexican']"
,"['Restaurants', 'Buffets']"
,"['Breakfast & Brunch', 'Food', 'Coffee Roasteries', 'Coffee & Tea', 'Restaurants']"
,"['Restaurants', 'Desserts', 'Cafes', 'Coffee & Tea', 'Food']"
,"['Tapas/Small Plates', 'Bars', 'Restaurants', 'Cocktail Bars', 'Nightlife']"
,"['Ethnic Food', 'Taiwanese', 'Japanese', 'Specialty Food', 'Food', 'Restaurants']"
,"['Restaurants', 'Pizza', 'Food', 'Food Delivery Services']"
,"['Restaurants', 'Italian']"
,"['Restaurants', 'Steakhouses', 'French']"
,"['Japanese', 'Restaurants', 'Sushi Bars']"
,"['Sushi Bars', 'Restaurants', 'Asian Fusion']"
,"['Restaurants', 'Hotels', 'Event Planning & Services', 'Hotels & Travel']"
,"['Restaurants', 'Pizza']"
,['Restaurants']
,"['Burgers', 'Restaurants', 'Fast Food']"
,"['Nightlife', 'Wine Bars', 'Bars', 'Gastropubs', 'Bistros', 'Restaurants', 'Breakfast & Brunch']"
,"['Sandwiches', 'Nightlife', 'Bars', 'Delis', 'American (New)', 'Restaurants']"
,['Restaurants']
,"['Restaurants', 'Seafood', 'Fish & Chips']"
,"['Vegetarian', 'Restaurants', 'Vegan']"
,"['Restaurants', 'Burgers', 'Food']"
,"['Comfort Food', 'Nightlife', 'Canadian (New)', 'American (Traditional)', 'Restaurants', 'Chicken Wings', 'Bars']"
,"['Arts & Entertainment', 'Caribbean', 'Festivals', 'Restaurants']"
,"['Beer', 'Wine & Spirits', 'Breakfast & Brunch', 'Pizza', 'American (New)', 'Restaurants', 'Burgers', 'Food']"
,"['Restaurants', 'Burgers']"
,"['Restaurants', 'Burgers', 'Hot Dogs']"
,"['Restaurants', 'Pakistani', 'Indian']"
,"['Korean', 'Restaurants']"
,"['Chinese', 'Taiwanese', 'Specialty Food', 'Ethnic Food', 'Imported Food', 'Restaurants', 'Food']"
,"['French', 'Restaurants']"
,"['Italian', 'Fast Food', 'Chicken Wings', 'Restaurants', 'Pizza']"
,"['Fast Food', 'Restaurants', 'Burgers']"
,"['Bakeries', 'Food', 'Cafes', 'Breakfast & Brunch', 'Restaurants']"
,"['Restaurants', 'Nightlife', 'Bars', 'Vegan', 'Modern European', 'Polish']"
,"['Restaurants', 'Pizza']"
,"['Fast Food', 'Restaurants', 'Hot Dogs', 'Burgers']"
,"['Barbeque', 'Korean', 'Restaurants']"
,"['Restaurants', 'Italian', 'Cafes', 'Sandwiches']"
,"['Chinese', 'Taiwanese', 'Restaurants']"
,"['Restaurants', 'Pizza']"
,"['Asian Fusion', 'Chinese', 'Restaurants', 'Sushi Bars']"
,"['Mexican', 'Restaurants']"
,"['Restaurants', 'Food', 'American (New)', 'Street Vendors', 'American (Traditional)']"
,"['Sandwiches', 'Food', 'Restaurants', 'Breakfast & Brunch', 'Coffee & Tea']"
,"['Chinese', 'Restaurants', 'Thai']"
,"['Restaurants', 'Caterers', 'Chinese', 'Event Planning & Services']"
,"['Restaurants', 'Italian']"
,"['Restaurants', 'Nightlife', 'American (New)', 'Bars']"
,"['Restaurants', 'Desserts', 'Juice Bars & Smoothies', 'Food', 'Cafes', 'Coffee & Tea']"
,"['Restaurants', 'Hot Dogs', 'Burgers', 'Fast Food']"
,"['Italian', 'Restaurants']"
,"['Coffee & Tea', 'Cafes', 'Restaurants', 'Food']"
,"['Fast Food', 'Restaurants', 'Mexican']"
,"['Barbeque', 'Soul Food', 'Restaurants']"
,"['Restaurants', 'Indian']"
,"['Hot Dogs', 'Restaurants', 'Food', 'Food Trucks']"
,"['Steakhouses', 'Burgers', 'Sandwiches', 'Barbeque', 'Restaurants', 'American (Traditional)']"
,"['Cafes', 'Food', 'Restaurants', 'Coffee & Tea']"
,"['Restaurants', 'Kosher', 'Middle Eastern']"
,"['Restaurants', 'Korean']"
,"['Restaurants', 'Barbeque']"
,"['Food', 'Vegan', 'Desserts', 'Bakeries', 'Restaurants', 'Specialty Food']"
,"['Diners', 'Restaurants', 'Breakfast & Brunch', 'American (Traditional)']"
,"['Restaurants', 'Burgers']"
,"['Caterers', 'Restaurants', 'Mexican', 'Event Planning & Services']"
,"['Japanese', 'Restaurants', 'Hawaiian', 'Asian Fusion']"
,"['Pita', 'Sandwiches', 'Mediterranean', 'Restaurants', 'Fast Food']"
,"['Korean', 'Restaurants', 'Asian Fusion']"
,"['Restaurants', 'Chicken Wings']"
,"['Restaurants', 'Nightlife', 'Arts & Entertainment', 'Arcades', 'Sports Bars', 'Bars']"
,"['Restaurants', 'Imported Food', 'Chinese', 'Ethnic Food', 'Specialty Food', 'Food']"
,"['Food', 'Specialty Food', 'Restaurants', 'Singaporean', 'Ethnic Food']"
,"['Mexican', 'Event Planning & Services', 'Caterers', 'Tex-Mex', 'Salad', 'Restaurants']"
,"['Restaurants', 'Chinese']"
,"['Breakfast & Brunch', 'Active Life', 'Sandwiches', 'Restaurants', 'Coffee & Tea', 'Food', 'Mountain Biking']"
,"['American (New)', 'Bars', 'Restaurants', 'Wine Bars', 'Nightlife']"
,"['Nightlife', 'Bars', 'Restaurants', 'Cocktail Bars', 'Butcher', 'Food', 'American (New)']"
,"['Sandwiches', 'Restaurants', 'Burgers', 'Breakfast & Brunch', 'Caterers', 'Event Planning & Services', 'Salad']"
,"['Hot Dogs', 'Restaurants']"
,"['Nightlife', 'Bars', 'American (Traditional)', 'Airport Lounges', 'Restaurants']"
,"['Buffets', 'Filipino', 'Restaurants']"
,"['Restaurants', 'Pizza']"
,"['Sports Bars', 'American (New)', 'Burgers', 'Restaurants', 'Bars', 'Nightlife']"
,"['Restaurants', 'Fast Food']"
,"['Mexican', 'Restaurants']"
,"['Restaurants', 'Pizza']"
,"['Pizza', 'Restaurants', 'Italian', 'Chicken Wings']"
,"['Nightlife', 'Sports Bars', 'Restaurants', 'American (Traditional)', 'Bars']"
,"['American (Traditional)', 'Restaurants']"
,"['Mexican', 'Fast Food', 'Restaurants']"
,"['Restaurants', 'Burgers', 'Fast Food']"
,"['Fast Food', 'Chinese', 'Restaurants']"
,"['Restaurants', 'Gastropubs']"
,"['Hot Dogs', 'Restaurants', 'Food']"
,"['Restaurants', 'Pizza']"
,"['Seafood', 'American (Traditional)', 'Canadian (New)', 'Restaurants']"
,"['Seafood', 'Cocktail Bars', 'Restaurants', 'Bars', 'Wine Bars', 'Nightlife', 'Steakhouses']"
,"['Bars', 'Restaurants', 'Tapas/Small Plates', 'American (New)', 'Nightlife', 'Lounges', 'Wine Bars', 'Tapas Bars', 'Cocktail Bars']"
,"['Japanese', 'Sushi Bars', 'Restaurants']"
,"['Specialty Food', 'Ethnic Food', 'Modern European', 'Food', 'Restaurants']"
,"['Cantonese', 'Szechuan', 'Restaurants', 'Chinese']"
,"['Restaurants', 'American (New)', 'Seafood', 'Music Venues', 'Arts & Entertainment', 'Nightlife', 'American (Traditional)']"
,"['Restaurants', 'Coffee & Tea', 'Donuts', 'Food']"
,"['Pizza', 'Restaurants', 'American (New)']"
,"['Lounges', 'Nightlife', 'Restaurants', 'Bars']"
,"['Comfort Food', 'Restaurants']"
,"['Asian Fusion', 'Restaurants', 'Pan Asian', 'Thai', 'Chinese']"
,"['Barbeque', 'Caribbean', 'Restaurants', 'Asian Fusion', 'African']"
,"['Chinese', 'Restaurants']"
,"['Restaurants', 'American (New)']"
,"['Turkish', 'Restaurants']"
,"['Japanese', 'Korean', 'Restaurants']"
,"['Chinese', 'Asian Fusion', 'Restaurants']"
,"['Fast Food', 'Burgers', 'Restaurants']"
,"['Fast Food', 'Sandwiches', 'Restaurants']"
,"['Restaurants', 'Burgers']"
,"['Fast Food', 'Restaurants']"
,"['American (Traditional)', 'Lounges', 'Nightlife', 'Restaurants', 'Bars']"
,"['Greek', 'Restaurants']"
,"['Farmers Market', 'Specialty Food', 'Restaurants', 'Health Markets', 'Grocery', 'Desserts', 'Gluten-Free', 'Food', 'Fruits & Veggies']"
,"['Restaurants', 'Burgers', 'Food', 'Fast Food']"
,"['Pizza', 'Restaurants']"
,"['Restaurants', 'Scottish', 'Modern European']"
,"['Mediterranean', 'Restaurants']"
,"['Restaurants', 'French']"
,"['American (Traditional)', 'Restaurants', 'Bars', 'Nightlife']"
,"['Restaurants', 'Mexican']"
,"['Event Planning & Services', 'Seafood', 'Salad', 'Mexican', 'Caterers', 'Restaurants']"
,"['Chinese', 'Restaurants', 'Food']"
,"['Irish', 'Restaurants']"
,"['Restaurants', 'Sushi Bars', 'Japanese']"
,"['Seafood', 'Restaurants']"
,"['Restaurants', 'American (New)']"
,"['Italian', 'Sandwiches', 'Burgers', 'Food Delivery Services', 'Restaurants', 'Food', 'Pizza', 'Chicken Wings']"
,"['Portuguese', 'Restaurants', 'Canadian (New)']"
,"['Restaurants', 'Ramen', 'Japanese']"
,"['Gluten-Free', 'Food', 'Food Delivery Services', 'Restaurants']"
,"['German', 'Restaurants']"
,"['Beer', 'Wine & Spirits', 'Comfort Food', 'Bars', 'Food', 'Irish', 'Gastropubs', 'Restaurants', 'Nightlife']"
,"['Restaurants', 'Mediterranean', 'Sandwiches']"
,"['Asian Fusion', 'Mexican', 'Chinese', 'American (New)', 'Restaurants']"
,"['Barbeque', 'American (Traditional)', 'Restaurants']"
